"submission_date","NAME","new_case"
2020-06-26,"Utah",665
2020-06-26,"Oklahoma",661
2020-06-26,"Alaska",18
2020-06-26,"New Mexico",216
2020-06-26,"Tennessee",1066
2020-06-26,"South Dakota",56
2020-06-26,"Pennsylvania",618
2020-06-26,"New York",434
2020-06-26,"Iowa",428
2020-06-26,"New Hampshire",0
2020-06-26,"Maryland",335
2020-06-26,"California",4890
2020-06-26,"North Dakota",28
2020-06-26,"Idaho",283
2020-06-26,"Indiana",485
2020-06-26,"Missouri",576
2020-06-26,"Illinois",910
2020-06-26,"Nebraska",234
2020-06-26,"Wisconsin",563
2020-06-26,"Montana",23
2020-06-26,"Washington",494
2020-06-26,"Nevada",387
2020-06-26,"South Carolina",1146
2020-06-26,"Rhode Island",48
2020-06-27,"Wisconsin",559
2020-06-27,"Maryland",327
2020-06-27,"Indiana",435
2020-06-27,"Illinois",786
2020-06-27,"Nebraska",243
2020-06-27,"Vermont",2
2020-06-27,"Nevada",1104
2020-06-27,"California",5972
2020-06-27,"Rhode Island",61
2020-06-27,"Virginia",489
2020-06-27,"Minnesota",933
2020-06-27,"District of Columbia",31
2020-06-27,"Kentucky",363
2020-06-27,"Oregon",276
2020-06-27,"Oklahoma",585
2020-06-27,"Kansas",0
2020-06-27,"Colorado",286
2020-06-27,"Texas",5742
2020-06-27,"Pennsylvania",629
2020-06-27,"New York",339
2020-06-27,"Ohio",817
2020-06-27,"South Dakota",91
2020-06-27,"Arkansas",570
2020-06-27,"Florida",8329
2020-06-27,"West Virginia",52
2020-06-27,"Alaska",19
2020-06-27,"Massachusetts",305
2020-06-27,"Utah",505
2020-06-27,"Hawaii",26
2020-06-27,"Georgia",1952
2020-06-27,"Iowa",327
2020-06-27,"New Mexico",211
2020-06-27,"Tennessee",973
2020-06-27,"New Hampshire",33
2020-06-27,"Montana",0
2020-06-27,"Alabama",180
2020-06-27,"North Dakota",37
2020-06-27,"Mississippi",502
2020-06-27,"North Carolina",1970
2020-06-27,"Washington",556
2020-06-27,"Maine",89
2020-06-27,"Delaware",134
2020-06-27,"Connecticut",147
2020-06-27,"Missouri",360
2020-06-27,"Idaho",171
2020-06-27,"Michigan",745
2020-06-27,"Wyoming",24
2020-06-27,"Louisiana",0
2020-06-27,"South Carolina",1291
2020-06-27,"Arizona",3594
2020-06-27,"New Jersey",311
2020-06-28,"Nebraska",97
2020-06-28,"Indiana",355
2020-06-28,"Delaware",156
2020-06-28,"Montana",67
2020-06-28,"Nevada",821
2020-06-28,"Wisconsin",480
2020-06-28,"North Dakota",37
2020-06-28,"Washington",344
2020-06-28,"Illinois",646
2020-06-28,"Oregon",247
2020-06-28,"Wyoming",25
2020-06-28,"Louisiana",1467
2020-06-28,"New Jersey",325
2020-06-28,"South Carolina",1608
2020-06-28,"West Virginia",50
2020-06-28,"Hawaii",2
2020-06-28,"Colorado",293
2020-06-28,"Kansas",0
2020-06-28,"Arkansas",508
2020-06-28,"Tennessee",263
2020-06-28,"Iowa",477
2020-06-28,"Ohio",854
2020-06-28,"Alaska",29
2020-06-28,"Georgia",2186
2020-06-28,"Utah",464
2020-06-28,"Massachusetts",163
2020-06-28,"Texas",5357
2020-06-28,"Oklahoma",382
2020-06-28,"Florida",5354
2020-06-28,"Pennsylvania",496
2020-06-28,"South Dakota",55
2020-06-28,"New York",300
2020-06-28,"New Mexico",190
2020-06-28,"Idaho",0
2020-06-28,"Maine",30
2020-06-28,"New Hampshire",76
2020-06-28,"Michigan",602
2020-06-28,"Maryland",477
2020-06-28,"California",3979
2020-06-28,"Alabama",1418
2020-06-28,"Mississippi",396
2020-06-28,"Vermont",1
2020-06-28,"North Carolina",933
2020-06-28,"Missouri",253
2020-06-28,"Connecticut",97
2020-06-28,"Minnesota",-3
2020-06-28,"Virginia",453
2020-06-28,"Kentucky",103
2020-06-28,"Arizona",3858
2020-06-28,"Rhode Island",37
2020-06-28,"District of Columbia",32
2020-06-29,"Michigan",1873
2020-06-29,"Wisconsin",326
2020-06-29,"Mississippi",889
2020-06-29,"Alabama",1083
2020-06-29,"Connecticut",59
2020-06-29,"Vermont",3
2020-06-29,"Nevada",734
2020-06-29,"Maine",31
2020-06-29,"North Carolina",1038
2020-06-29,"Virginia",598
2020-06-29,"Rhode Island",16
2020-06-29,"South Carolina",1446
2020-06-29,"New Jersey",133
2020-06-29,"District of Columbia",44
2020-06-29,"Minnesota",315
2020-06-29,"Alaska",21
2020-06-29,"Utah",813
2020-06-29,"Arkansas",439
2020-06-29,"Kansas",905
2020-06-29,"Florida",6014
2020-06-29,"Massachusetts",89
2020-06-29,"Ohio",737
2020-06-29,"New York",202
2020-06-29,"New Mexico",173
2020-06-29,"Tennessee",654
2020-06-29,"South Dakota",35
2020-06-29,"Pennsylvania",556
2020-06-29,"West Virginia",38
2020-06-29,"Hawaii",18
2020-06-29,"Georgia",2105
2020-06-29,"Oklahoma",429
2020-06-29,"Colorado",167
2020-06-29,"Texas",4288
2020-06-29,"Iowa",293
2020-06-29,"Montana",48
2020-06-29,"Indiana",298
2020-06-29,"California",6138
2020-06-29,"Missouri",882
2020-06-29,"Idaho",433
2020-06-29,"Delaware",80
2020-06-29,"North Dakota",44
2020-06-29,"Illinois",738
2020-06-29,"Nebraska",197
2020-06-29,"Washington",501
2020-06-29,"New Hampshire",13
2020-06-29,"Maryland",305
2020-06-29,"Oregon",144
2020-06-29,"Arizona",626
2020-06-29,"Wyoming",33
2020-06-29,"Louisiana",845
2020-06-29,"Kentucky",181
2020-06-30,"North Carolina",2522
2020-06-30,"Maine",42
2020-06-30,"Connecticut",152
2020-06-30,"Montana",51
2020-06-30,"North Dakota",37
2020-06-30,"Mississippi",807
2020-06-30,"Maryland",359
2020-06-30,"Missouri",863
2020-06-30,"Oregon",171
2020-06-30,"Minnesota",855
2020-06-30,"Kentucky",349
2020-06-30,"Louisiana",1014
2020-06-30,"Virginia",0
2020-06-30,"Florida",6526
2020-06-30,"Oklahoma",836
2020-06-30,"Massachusetts",73
2020-06-30,"Kansas",0
2020-06-30,"Hawaii",7
2020-06-30,"Utah",483
2020-06-30,"Texas",6975
2020-06-30,"West Virginia",35
2020-06-30,"Georgia",1976
2020-06-30,"Pennsylvania",588
2020-06-30,"Tennessee",1774
2020-06-30,"New Mexico",165
2020-06-30,"Iowa",165
2020-06-30,"Arkansas",520
2020-06-30,"Alaska",36
2020-06-30,"Colorado",217
2020-06-30,"New York",284
2020-06-30,"South Dakota",48
2020-06-30,"Ohio",743
2020-06-30,"Nevada",553
2020-06-30,"Alabama",885
2020-06-30,"Illinois",724
2020-06-30,"Washington",564
2020-06-30,"New Hampshire",22
2020-06-30,"Nebraska",137
2020-06-30,"California",6367
2020-06-30,"Indiana",366
2020-06-30,"Idaho",365
2020-06-30,"Michigan",1703
2020-06-30,"Delaware",40
2020-06-30,"Vermont",0
2020-06-30,"Wisconsin",629
2020-06-30,"New Jersey",433
2020-06-30,"District of Columbia",35
2020-06-30,"Wyoming",37
2020-06-30,"Arizona",4683
2020-06-30,"South Carolina",1333
2020-06-30,"Rhode Island",42
2020-07-01,"Mississippi",864
2020-07-01,"Wisconsin",563
2020-07-01,"Illinois",828
2020-07-01,"Connecticut",58
2020-07-01,"Indiana",358
2020-07-01,"Alabama",1165
2020-07-01,"Idaho",253
2020-07-01,"California",9740
2020-07-01,"Vermont",2
2020-07-01,"New Hampshire",20
2020-07-01,"Michigan",1626
2020-07-01,"Montana",65
2020-07-01,"Kentucky",267
2020-07-01,"Oregon",275
2020-07-01,"Minnesota",494
2020-07-01,"New Jersey",301
2020-07-01,"Colorado",289
2020-07-01,"Texas",8076
2020-07-01,"Florida",9422
2020-07-01,"Oklahoma",833
2020-07-01,"Arkansas",420
2020-07-01,"Georgia",3011
2020-07-01,"New Mexico",129
2020-07-01,"Utah",640
2020-07-01,"Alaska",38
2020-07-01,"West Virginia",74
2020-07-01,"Hawaii",20
2020-07-01,"Massachusetts",157
2020-07-01,"Kansas",547
2020-07-01,"Iowa",511
2020-07-01,"Ohio",1076
2020-07-01,"Tennessee",1644
2020-07-01,"New York",329
2020-07-01,"Pennsylvania",658
2020-07-01,"South Dakota",62
2020-07-01,"North Carolina",2306
2020-07-01,"Delaware",186
2020-07-01,"Maine",34
2020-07-01,"Nebraska",107
2020-07-01,"Missouri",943
2020-07-01,"North Dakota",39
2020-07-01,"Nevada",644
2020-07-01,"Washington",609
2020-07-01,"Maryland",505
2020-07-01,"District of Columbia",38
2020-07-01,"Virginia",416
2020-07-01,"Arizona",4878
2020-07-01,"South Carolina",1990
2020-07-01,"Wyoming",27
2020-07-01,"Louisiana",2083
2020-07-01,"Rhode Island",38
2020-07-02,"Washington",711
2020-07-02,"Vermont",15
2020-07-02,"Wisconsin",584
2020-07-02,"Maryland",538
2020-07-02,"Idaho",223
2020-07-02,"Indiana",435
2020-07-02,"Alabama",1689
2020-07-02,"New Hampshire",20
2020-07-02,"Mississippi",714
2020-07-02,"Nevada",636
2020-07-02,"California",7538
2020-07-02,"Kentucky",360
2020-07-02,"Louisiana",1383
2020-07-02,"Arizona",3334
2020-07-02,"New Jersey",477
2020-07-02,"South Carolina",1636
2020-07-02,"Rhode Island",71
2020-07-02,"Oklahoma",857
2020-07-02,"Alaska",38
2020-07-02,"Kansas",0
2020-07-02,"Florida",9298
2020-07-02,"Texas",7915
2020-07-02,"West Virginia",74
2020-07-02,"Arkansas",878
2020-07-02,"Georgia",3545
2020-07-02,"Colorado",395
2020-07-02,"Pennsylvania",849
2020-07-02,"New Mexico",244
2020-07-02,"Tennessee",1418
2020-07-02,"Iowa",751
2020-07-02,"Utah",535
2020-07-02,"Hawaii",28
2020-07-02,"Massachusetts",158
2020-07-02,"South Dakota",67
2020-07-02,"Ohio",1301
2020-07-02,"New York",448
2020-07-02,"Montana",40
2020-07-02,"Michigan",1401
2020-07-02,"Connecticut",74
2020-07-02,"Nebraska",174
2020-07-02,"Delaware",158
2020-07-02,"North Dakota",42
2020-07-02,"North Carolina",2070
2020-07-02,"Missouri",948
2020-07-02,"Maine",0
2020-07-02,"Illinois",0
2020-07-02,"Virginia",532
2020-07-02,"District of Columbia",25
2020-07-02,"Wyoming",36
2020-07-02,"Minnesota",414
2020-07-02,"Oregon",363
2020-07-03,"Alabama",913
2020-07-03,"California",8040
2020-07-03,"Maine",69
2020-07-03,"North Dakota",65
2020-07-03,"Illinois",1806
2020-07-03,"Idaho",401
2020-07-03,"Michigan",927
2020-07-03,"Nevada",982
2020-07-03,"North Carolina",2033
2020-07-03,"Mississippi",711
2020-07-03,"New Hampshire",0
2020-07-03,"Montana",5
2020-07-03,"Rhode Island",60
2020-07-03,"Kentucky",448
2020-07-03,"District of Columbia",45
2020-07-03,"Wyoming",32
2020-07-03,"Louisiana",1728
2020-07-03,"Arkansas",547
2020-07-03,"Utah",650
2020-07-03,"Massachusetts",212
2020-07-03,"West Virginia",73
2020-07-03,"Florida",11298
2020-07-03,"New Mexico",256
2020-07-03,"New York",458
2020-07-03,"Pennsylvania",792
2020-07-03,"Alaska",45
2020-07-03,"Texas",7555
2020-07-03,"Hawaii",24
2020-07-03,"Oklahoma",778
2020-07-03,"Colorado",367
2020-07-03,"Georgia",2811
2020-07-03,"Kansas",929
2020-07-03,"Iowa",221
2020-07-03,"Ohio",1091
2020-07-03,"South Dakota",85
2020-07-03,"Tennessee",1915
2020-07-03,"Washington",755
2020-07-03,"Maryland",380
2020-07-03,"Nebraska",225
2020-07-03,"Wisconsin",622
2020-07-03,"Connecticut",71
2020-07-03,"Vermont",9
2020-07-03,"Missouri",632
2020-07-03,"Indiana",528
2020-07-03,"Delaware",74
2020-07-03,"Minnesota",0
2020-07-03,"South Carolina",2270
2020-07-03,"New Jersey",418
2020-07-03,"Virginia",658
2020-07-03,"Oregon",342
2020-07-03,"Arizona",4434
2020-07-04,"Mississippi",436
2020-07-04,"Wisconsin",776
2020-07-04,"California",6510
2020-07-04,"North Dakota",57
2020-07-04,"Missouri",322
2020-07-04,"Idaho",376
2020-07-04,"Maryland",291
2020-07-04,"Vermont",2
2020-07-04,"Rhode Island",27
2020-07-04,"New Jersey",304
2020-07-04,"Virginia",1355
2020-07-04,"Louisiana",0
2020-07-04,"Wyoming",24
2020-07-04,"Kentucky",333
2020-07-04,"Hawaii",25
2020-07-04,"Alaska",49
2020-07-04,"Texas",8258
2020-07-04,"Georgia",2728
2020-07-04,"South Dakota",50
2020-07-04,"New York",358
2020-07-04,"New Mexico",287
2020-07-04,"Iowa",631
2020-07-04,"Massachusetts",163
2020-07-04,"Florida",9827
2020-07-04,"Colorado",296
2020-07-04,"Oklahoma",592
2020-07-04,"Arkansas",587
2020-07-04,"Kansas",0
2020-07-04,"West Virginia",79
2020-07-04,"Utah",431
2020-07-04,"Ohio",926
2020-07-04,"Pennsylvania",635
2020-07-04,"Tennessee",1340
2020-07-04,"Maine",0
2020-07-04,"Delaware",207
2020-07-04,"Illinois",862
2020-07-04,"Nevada",857
2020-07-04,"Michigan",534
2020-07-04,"Alabama",958
2020-07-04,"Nebraska",150
2020-07-04,"North Carolina",1354
2020-07-04,"Indiana",517
2020-07-04,"Washington",351
2020-07-04,"Montana",39
2020-07-04,"New Hampshire",35
2020-07-04,"Connecticut",0
2020-07-04,"Minnesota",512
2020-07-04,"South Carolina",1539
2020-07-04,"Oregon",294
2020-07-04,"Arizona",2696
2020-07-04,"District of Columbia",12
2020-07-05,"Wisconsin",533
2020-07-05,"Vermont",11
2020-07-05,"Michigan",701
2020-07-05,"Montana",82
2020-07-05,"Maine",26
2020-07-05,"Indiana",576
2020-07-05,"New Hampshire",40
2020-07-05,"Missouri",338
2020-07-05,"North Dakota",37
2020-07-05,"North Carolina",589
2020-07-05,"Mississippi",523
2020-07-05,"Washington",642
2020-07-05,"Nebraska",67
2020-07-05,"Arizona",3537
2020-07-05,"Louisiana",1937
2020-07-05,"Rhode Island",32
2020-07-05,"Virginia",354
2020-07-05,"Oregon",300
2020-07-05,"Kentucky",228
2020-07-05,"District of Columbia",35
2020-07-05,"Hawaii",7
2020-07-05,"Georgia",2120
2020-07-05,"Iowa",292
2020-07-05,"Ohio",968
2020-07-05,"Massachusetts",111
2020-07-05,"Alaska",27
2020-07-05,"Texas",3449
2020-07-05,"Colorado",227
2020-07-05,"Florida",6217
2020-07-05,"Arkansas",605
2020-07-05,"Oklahoma",437
2020-07-05,"Kansas",0
2020-07-05,"Utah",498
2020-07-05,"West Virginia",130
2020-07-05,"Tennessee",1452
2020-07-05,"New Mexico",193
2020-07-05,"New York",294
2020-07-05,"Pennsylvania",537
2020-07-05,"South Dakota",35
2020-07-05,"Maryland",272
2020-07-05,"Connecticut",0
2020-07-05,"Illinois",639
2020-07-05,"Delaware",111
2020-07-05,"California",5410
2020-07-05,"Nevada",843
2020-07-05,"Alabama",799
2020-07-05,"Idaho",363
2020-07-05,"New Jersey",392
2020-07-05,"Wyoming",28
2020-07-05,"Minnesota",433
2020-07-05,"South Carolina",1840
2020-07-06,"Delaware",119
2020-07-06,"North Carolina",763
2020-07-06,"Nebraska",117
2020-07-06,"Missouri",1173
2020-07-06,"Maryland",492
2020-07-06,"Maine",17
2020-07-06,"Michigan",1603
2020-07-06,"Illinois",614
2020-07-06,"Wisconsin",490
2020-07-06,"California",11529
2020-07-06,"District of Columbia",33
2020-07-06,"Rhode Island",25
2020-07-06,"Oregon",165
2020-07-06,"Oklahoma",495
2020-07-06,"Utah",504
2020-07-06,"Florida",7275
2020-07-06,"Arkansas",439
2020-07-06,"Alaska",27
2020-07-06,"Kansas",982
2020-07-06,"New York",271
2020-07-06,"Tennessee",1337
2020-07-06,"Iowa",304
2020-07-06,"South Dakota",42
2020-07-06,"Pennsylvania",512
2020-07-06,"New Mexico",251
2020-07-06,"Massachusetts",157
2020-07-06,"West Virginia",107
2020-07-06,"Georgia",1642
2020-07-06,"Hawaii",41
2020-07-06,"Colorado",186
2020-07-06,"Texas",5318
2020-07-06,"Ohio",805
2020-07-06,"Connecticut",259
2020-07-06,"Mississippi",1455
2020-07-06,"North Dakota",33
2020-07-06,"Idaho",319
2020-07-06,"New Hampshire",17
2020-07-06,"Nevada",491
2020-07-06,"Indiana",323
2020-07-06,"Montana",0
2020-07-06,"Alabama",902
2020-07-06,"Vermont",2
2020-07-06,"Washington",1056
2020-07-06,"South Carolina",1465
2020-07-06,"Minnesota",564
2020-07-06,"Arizona",3353
2020-07-06,"Kentucky",251
2020-07-06,"Louisiana",1101
2020-07-06,"Virginia",638
2020-07-06,"New Jersey",245
2020-07-06,"Wyoming",41
2020-07-07,"North Carolina",2543
2020-07-07,"Indiana",295
2020-07-07,"Maryland",465
2020-07-07,"Illinois",587
2020-07-07,"Idaho",487
2020-07-07,"Alabama",1396
2020-07-07,"Wisconsin",535
2020-07-07,"California",6090
2020-07-07,"Arizona",3654
2020-07-07,"Minnesota",0
2020-07-07,"Rhode Island",48
2020-07-07,"Florida",9924
2020-07-07,"Massachusetts",140
2020-07-07,"Alaska",18
2020-07-07,"Colorado",390
2020-07-07,"Arkansas",259
2020-07-07,"Hawaii",22
2020-07-07,"Tennessee",882
2020-07-07,"New York",316
2020-07-07,"Iowa",372
2020-07-07,"Ohio",948
2020-07-07,"Pennsylvania",905
2020-07-07,"New Mexico",220
2020-07-07,"Oklahoma",1171
2020-07-07,"Kansas",0
2020-07-07,"Georgia",3466
2020-07-07,"Texas",10028
2020-07-07,"Utah",702
2020-07-07,"West Virginia",63
2020-07-07,"South Dakota",58
2020-07-07,"Nebraska",179
2020-07-07,"Vermont",2
2020-07-07,"Montana",122
2020-07-07,"New Hampshire",18
2020-07-07,"Missouri",1238
2020-07-07,"Washington",435
2020-07-07,"Mississippi",1125
2020-07-07,"Connecticut",57
2020-07-07,"Maine",20
2020-07-07,"North Dakota",49
2020-07-07,"Nevada",883
2020-07-07,"Michigan",1662
2020-07-07,"Delaware",54
2020-07-07,"South Carolina",1503
2020-07-07,"Oregon",210
2020-07-07,"Kentucky",403
2020-07-07,"Virginia",635
2020-07-07,"Wyoming",36
2020-07-07,"District of Columbia",54
2020-07-07,"Louisiana",1936
2020-07-07,"New Jersey",322
2020-07-08,"Missouri",1346
2020-07-08,"North Dakota",73
2020-07-08,"Vermont",2
2020-07-08,"Washington",524
2020-07-08,"Delaware",74
2020-07-08,"Virginia",613
2020-07-08,"Wyoming",29
2020-07-08,"Kentucky",529
2020-07-08,"Oklahoma",1040
2020-07-08,"West Virginia",202
2020-07-08,"Florida",8860
2020-07-08,"Utah",774
2020-07-08,"Colorado",356
2020-07-08,"Massachusetts",162
2020-07-08,"Iowa",480
2020-07-08,"New Mexico",290
2020-07-08,"Pennsylvania",907
2020-07-08,"South Dakota",79
2020-07-08,"New York",403
2020-07-08,"Hawaii",34
2020-07-08,"Texas",9979
2020-07-08,"Georgia",3495
2020-07-08,"Arkansas",734
2020-07-08,"Kansas",717
2020-07-08,"Alaska",40
2020-07-08,"Ohio",1277
2020-07-08,"Tennessee",2143
2020-07-08,"Illinois",980
2020-07-08,"North Carolina",2812
2020-07-08,"Michigan",1620
2020-07-08,"Mississippi",1083
2020-07-08,"Indiana",437
2020-07-08,"Nebraska",233
2020-07-08,"Alabama",1784
2020-07-08,"California",11694
2020-07-08,"Wisconsin",645
2020-07-08,"Idaho",430
2020-07-08,"Nevada",567
2020-07-08,"Connecticut",75
2020-07-08,"Montana",95
2020-07-08,"Maryland",586
2020-07-08,"Maine",26
2020-07-08,"New Hampshire",20
2020-07-08,"District of Columbia",73
2020-07-08,"Louisiana",1888
2020-07-08,"Oregon",214
2020-07-08,"Rhode Island",50
2020-07-08,"New Jersey",202
2020-07-08,"South Carolina",933
2020-07-08,"Minnesota",1003
2020-07-08,"Arizona",3521
2020-07-09,"Nevada",552
2020-07-09,"New Hampshire",21
2020-07-09,"Washington",646
2020-07-09,"Missouri",1205
2020-07-09,"Nebraska",203
2020-07-09,"Illinois",1018
2020-07-09,"Michigan",1508
2020-07-09,"Idaho",459
2020-07-09,"North Dakota",99
2020-07-09,"Maryland",463
2020-07-09,"Alabama",1503
2020-07-09,"California",7031
2020-07-09,"Wyoming",34
2020-07-09,"Virginia",943
2020-07-09,"Minnesota",631
2020-07-09,"New Jersey",282
2020-07-09,"Rhode Island",65
2020-07-09,"District of Columbia",37
2020-07-09,"Louisiana",1843
2020-07-09,"West Virginia",119
2020-07-09,"Colorado",410
2020-07-09,"Texas",9782
2020-07-09,"Alaska",47
2020-07-09,"New York",309
2020-07-09,"Tennessee",1639
2020-07-09,"Ohio",1150
2020-07-09,"Utah",574
2020-07-09,"Kansas",0
2020-07-09,"Hawaii",27
2020-07-09,"Oklahoma",1016
2020-07-09,"Arkansas",806
2020-07-09,"Florida",11237
2020-07-09,"Georgia",2838
2020-07-09,"Massachusetts",177
2020-07-09,"Iowa",734
2020-07-09,"Pennsylvania",735
2020-07-09,"New Mexico",234
2020-07-09,"South Dakota",94
2020-07-09,"Vermont",14
2020-07-09,"Wisconsin",800
2020-07-09,"Indiana",512
2020-07-09,"Delaware",143
2020-07-09,"Mississippi",1180
2020-07-09,"North Carolina",2557
2020-07-09,"Maine",13
2020-07-09,"Connecticut",101
2020-07-09,"Montana",103
2020-07-09,"Kentucky",428
2020-07-09,"Arizona",4058
2020-07-09,"Oregon",369
2020-07-09,"South Carolina",1543
2020-07-10,"Nevada",1005
2020-07-10,"Nebraska",153
2020-07-10,"Vermont",4
2020-07-10,"Illinois",1327
2020-07-10,"North Carolina",2178
2020-07-10,"Missouri",1120
2020-07-10,"California",7798
2020-07-10,"Maine",0
2020-07-10,"North Dakota",84
2020-07-10,"New Hampshire",18
2020-07-10,"Minnesota",804
2020-07-10,"Arizona",4222
2020-07-10,"Wyoming",16
2020-07-10,"District of Columbia",64
2020-07-10,"New Jersey",394
2020-07-10,"West Virginia",157
2020-07-10,"Oklahoma",958
2020-07-10,"Massachusetts",152
2020-07-10,"Colorado",633
2020-07-10,"Georgia",4623
2020-07-10,"Texas",9765
2020-07-10,"Hawaii",41
2020-07-10,"Pennsylvania",914
2020-07-10,"Tennessee",1800
2020-07-10,"Alaska",50
2020-07-10,"Kansas",993
2020-07-10,"Florida",10221
2020-07-10,"Utah",909
2020-07-10,"Arkansas",751
2020-07-10,"New York",435
2020-07-10,"South Dakota",65
2020-07-10,"New Mexico",298
2020-07-10,"Iowa",653
2020-07-10,"Ohio",1525
2020-07-10,"Connecticut",78
2020-07-10,"Mississippi",988
2020-07-10,"Alabama",1631
2020-07-10,"Michigan",1463
2020-07-10,"Washington",639
2020-07-10,"Delaware",114
2020-07-10,"Indiana",725
2020-07-10,"Idaho",500
2020-07-10,"Montana",24
2020-07-10,"Wisconsin",889
2020-07-10,"Maryland",557
2020-07-10,"South Carolina",1968
2020-07-10,"Virginia",851
2020-07-10,"Kentucky",616
2020-07-10,"Louisiana",2642
2020-07-10,"Oregon",266
2020-07-10,"Rhode Island",48
2020-07-11,"Maine",40
2020-07-11,"Connecticut",0
2020-07-11,"Alabama",1469
2020-07-11,"Missouri",647
2020-07-11,"Delaware",217
2020-07-11,"Michigan",902
2020-07-11,"Maryland",642
2020-07-11,"Washington",604
2020-07-11,"Louisiana",2167
2020-07-11,"South Carolina",1876
2020-07-11,"District of Columbia",58
2020-07-11,"Minnesota",0
2020-07-11,"Oregon",397
2020-07-11,"Kentucky",669
2020-07-11,"Arizona",3039
2020-07-11,"Florida",15123
2020-07-11,"Utah",642
2020-07-11,"Massachusetts",167
2020-07-11,"Colorado",450
2020-07-11,"Hawaii",20
2020-07-11,"Arkansas",1061
2020-07-11,"Kansas",0
2020-07-11,"South Dakota",53
2020-07-11,"New Mexico",224
2020-07-11,"New York",423
2020-07-11,"Iowa",751
2020-07-11,"Texas",10351
2020-07-11,"Georgia",3201
2020-07-11,"West Virginia",163
2020-07-11,"Oklahoma",901
2020-07-11,"Alaska",63
2020-07-11,"Tennessee",1965
2020-07-11,"Ohio",1358
2020-07-11,"Pennsylvania",815
2020-07-11,"California",8047
2020-07-11,"Vermont",5
2020-07-11,"Illinois",1195
2020-07-11,"Montana",84
2020-07-11,"New Hampshire",33
2020-07-11,"Indiana",779
2020-07-11,"North Dakota",89
2020-07-11,"Mississippi",609
2020-07-11,"Wisconsin",981
2020-07-11,"Nebraska",205
2020-07-11,"Idaho",577
2020-07-11,"North Carolina",2150
2020-07-11,"Nevada",718
2020-07-11,"Wyoming",49
2020-07-11,"New Jersey",370
2020-07-11,"Virginia",888
2020-07-11,"Rhode Island",65
2020-07-12,"Delaware",179
2020-07-12,"Montana",164
2020-07-12,"Connecticut",0
2020-07-12,"Nevada",1032
2020-07-12,"Missouri",443
2020-07-12,"Indiana",533
2020-07-12,"Mississippi",607
2020-07-12,"Wyoming",23
2020-07-12,"Arizona",2538
2020-07-12,"Rhode Island",35
2020-07-12,"New Jersey",373
2020-07-12,"Louisiana",1319
2020-07-12,"Kentucky",551
2020-07-12,"Kansas",0
2020-07-12,"Colorado",374
2020-07-12,"Alaska",92
2020-07-12,"Utah",572
2020-07-12,"Massachusetts",172
2020-07-12,"Georgia",2571
2020-07-12,"Texas",8196
2020-07-12,"Oklahoma",512
2020-07-12,"Hawaii",20
2020-07-12,"Arkansas",503
2020-07-12,"West Virginia",98
2020-07-12,"Florida",12161
2020-07-12,"New York",336
2020-07-12,"South Dakota",45
2020-07-12,"New Mexico",255
2020-07-12,"Tennessee",1174
2020-07-12,"Pennsylvania",650
2020-07-12,"Iowa",524
2020-07-12,"Ohio",1378
2020-07-12,"North Dakota",91
2020-07-12,"Michigan",763
2020-07-12,"Nebraska",174
2020-07-12,"Vermont",12
2020-07-12,"Washington",866
2020-07-12,"North Carolina",994
2020-07-12,"Idaho",397
2020-07-12,"New Hampshire",30
2020-07-12,"California",8460
2020-07-12,"Wisconsin",797
2020-07-12,"Illinois",954
2020-07-12,"Maryland",418
2020-07-12,"Alabama",1975
2020-07-12,"Maine",19
2020-07-12,"Minnesota",1201
2020-07-12,"District of Columbia",46
2020-07-12,"Virginia",972
2020-07-12,"South Carolina",2255
2020-07-12,"Oregon",319
2020-07-13,"Montana",2
2020-07-13,"Washington",1077
2020-07-13,"Vermont",6
2020-07-13,"Alabama",1390
2020-07-13,"North Carolina",863
2020-07-13,"California",8358
2020-07-13,"Connecticut",223
2020-07-13,"Maine",8
2020-07-13,"Illinois",883
2020-07-13,"Mississippi",1371
2020-07-13,"Idaho",500
2020-07-13,"Wisconsin",505
2020-07-13,"Arizona",1358
2020-07-13,"Kentucky",288
2020-07-13,"New Jersey",286
2020-07-13,"District of Columbia",59
2020-07-13,"Colorado",369
2020-07-13,"Utah",545
2020-07-13,"Georgia",3790
2020-07-13,"Oklahoma",462
2020-07-13,"Arkansas",572
2020-07-13,"West Virginia",69
2020-07-13,"Alaska",59
2020-07-13,"Florida",9158
2020-07-13,"New Mexico",263
2020-07-13,"Tennessee",2315
2020-07-13,"Ohio",1261
2020-07-13,"Hawaii",22
2020-07-13,"Texas",5655
2020-07-13,"Kansas",1447
2020-07-13,"Massachusetts",154
2020-07-13,"Iowa",358
2020-07-13,"New York",307
2020-07-13,"Pennsylvania",412
2020-07-13,"South Dakota",25
2020-07-13,"Maryland",733
2020-07-13,"Nebraska",230
2020-07-13,"Michigan",1820
2020-07-13,"Delaware",125
2020-07-13,"Indiana",425
2020-07-13,"Missouri",1326
2020-07-13,"Nevada",850
2020-07-13,"New Hampshire",14
2020-07-13,"North Dakota",108
2020-07-13,"Rhode Island",40
2020-07-13,"Minnesota",398
2020-07-13,"Louisiana",1705
2020-07-13,"Oregon",268
2020-07-13,"Virginia",801
2020-07-13,"Wyoming",41
2020-07-13,"South Carolina",1908
2020-07-14,"California",7285
2020-07-14,"Indiana",648
2020-07-14,"Maine",12
